trip_distance,rate_code,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,hour_of_day,trip_duration
15.36,1,2,44.0,0.0,0.5,0.0,0.0,0.3,44.8,132,89,18,1173.0
15.0,1,2,40.5,0.5,0.5,0.0,0.0,0.3,41.8,138,265,20,2238.0
10.18,1,1,31.5,0.5,0.5,0.0,0.0,0.3,32.8,161,78,20,2002.0
7.7,1,1,25.0,0.5,0.5,0.0,0.0,0.3,26.3,236,198,21,1885.0
8.33,1,1,28.0,0.5,0.5,0.0,0.0,0.3,29.3,68,74,22,1659.0
17.5,5,2,60.0,0.0,0.0,0.0,0.0,0.3,60.3,90,254,22,2664.0
5.0,1,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,163,148,1,2612.0
9.0,1,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,246,61,3,1276.0
0.1,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,162,162,3,1524.0
7.8,1,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3,43,261,10,1960.0
20.6,1,2,57.5,0.0,0.5,0.0,0.0,0.3,58.3,132,22,11,1454.0
11.73,1,1,34.0,0.0,0.5,0.0,5.76,0.3,40.56,230,138,11,1299.0
7.6,1,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,237,138,11,990.0
9.84,1,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8,138,144,12,1288.0
17.11,3,2,63.5,0.0,0.0,0.0,20.0,0.3,83.8,48,1,12,2679.0
6.9,1,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,100,33,14,5904.0
13.1,1,2,39.0,0.0,0.5,0.0,0.0,0.3,39.8,138,181,15,1040.0
7.16,1,1,21.5,0.5,0.5,0.0,0.0,0.3,22.8,141,87,0,1544.0
4.4,1,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,231,48,0,1174.0
5.6,1,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,237,129,1,1007.0
5.21,1,2,28.0,0.5,0.5,0.0,0.0,0.3,29.3,142,48,1,1448.0
0.2,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,4,79,1,1065.0
9.4,1,2,33.0,0.5,0.5,0.0,0.0,0.3,34.3,68,42,2,1366.0
9.71,1,2,31.0,0.5,0.5,0.0,5.76,0.3,38.06,170,198,2,1236.0
5.82,1,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,189,107,2,116.0
6.74,1,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,230,261,2,1414.0
11.71,1,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3,79,89,3,2606.0
6.2,1,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,164,83,3,2857.0
10.07,1,2,30.0,0.5,0.5,0.0,0.0,0.3,31.3,231,179,4,2198.0
8.19,1,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,100,244,4,2971.0
6.63,1,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,79,188,5,2030.0
10.21,1,2,30.0,0.0,0.5,0.0,0.0,0.3,30.8,120,186,6,2639.0
14.5,1,2,40.5,0.0,0.5,0.0,0.0,0.3,41.3,132,7,6,2781.0
11.5,1,2,33.5,0.0,0.5,0.0,5.76,0.3,40.06,230,138,6,2428.0
11.1,1,2,31.5,0.0,0.5,0.0,5.76,0.3,38.06,90,248,8,2241.0
7.1,1,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,260,7,9,2952.0
17.7,1,2,48.0,0.0,0.5,0.0,5.76,0.3,54.56,132,168,9,2337.0
17.5,1,2,46.0,0.0,0.5,0.0,5.76,0.3,52.56,50,138,10,2803.0
7.17,1,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,145,181,11,2165.0
7.1,1,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3,261,161,12,2706.0
7.14,1,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,161,25,12,1970.0
11.94,1,2,33.0,0.0,0.5,0.0,5.76,0.3,39.56,162,138,13,1842.0
7.5,1,2,24.0,0.0,0.5,0.0,5.76,0.3,30.56,138,41,14,1601.0
6.3,1,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,66,230,15,2264.0
8.23,1,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3,132,95,15,1991.0
12.48,1,2,35.5,0.0,0.5,0.0,0.0,0.3,36.3,132,9,16,1688.0
7.51,1,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,138,134,18,903.0
17.3,1,2,47.0,0.5,0.5,0.0,0.0,0.3,48.3,138,14,22,910.0
5.21,1,1,28.0,0.5,0.5,0.0,0.0,0.3,29.3,263,68,0,3070.0
3.67,1,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,238,164,0,1735.0
9.4,1,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3,79,244,0,2770.0
7.6,1,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,42,146,1,2233.0
5.94,1,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,87,161,1,1882.0
7.5,1,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,113,223,2,2443.0
5.8,1,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,170,181,2,1937.0
0.02,5,1,30.0,0.0,0.5,0.0,0.0,0.3,30.8,264,224,3,1130.0
8.48,1,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8,209,112,2,2438.0
7.4,1,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,264,264,3,1225.0
5.0,1,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,230,87,3,2363.0
7.8,1,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,68,260,5,1341.0
13.2,1,1,38.0,0.5,0.5,0.0,0.0,0.3,39.3,249,93,5,2332.0
7.3,5,2,35.0,0.0,0.0,0.0,0.0,0.3,35.3,228,61,5,2332.0
0.3,1,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,228,228,6,85.0
7.4,1,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,261,163,10,3009.0
10.57,1,2,30.5,0.0,0.5,0.0,5.76,0.3,37.06,138,43,10,4507.0
0.34,1,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,262,262,13,2545.0
14.25,1,2,38.5,0.0,0.5,0.0,0.0,0.3,39.3,132,138,13,2099.0
16.42,1,2,46.0,0.0,0.5,0.0,0.0,0.3,46.8,132,226,14,2835.0
18.7,1,2,52.5,0.0,0.5,0.0,0.0,0.3,53.3,65,155,14,2006.0
16.72,3,2,64.5,0.0,0.0,0.0,10.5,0.3,75.3,230,1,14,1728.0
12.7,1,2,35.5,0.0,0.5,0.0,0.0,0.3,36.3,132,175,15,1366.0
8.18,1,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,237,13,16,2454.0
10.7,1,2,30.5,0.0,0.5,0.0,0.0,0.3,31.3,107,138,16,1856.0
0.15,1,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,166,166,17,1608.0
27.5,4,2,123.5,0.0,0.5,0.0,0.0,0.3,124.3,132,265,17,1637.0
11.14,1,2,34.0,0.0,0.5,0.0,5.76,0.3,40.56,138,143,17,1427.0
7.41,1,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,142,243,18,2183.0
7.56,1,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,33,48,18,3328.0
10.44,1,2,32.5,0.5,0.5,0.0,0.0,0.3,33.8,138,50,22,3024.0
0.26,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,68,158,23,1748.0
19.7,3,2,72.5,0.0,0.0,0.0,20.3,0.3,93.1,162,1,17,2473.0
9.1,1,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8,87,151,18,1270.0
4.89,1,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,211,161,20,3513.0
9.14,1,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,13,79,20,1898.0
15.63,1,2,43.0,0.5,0.5,0.0,5.76,0.3,50.06,74,10,23,1281.0
10.01,1,1,29.0,0.5,0.5,0.0,0.0,0.3,30.3,231,7,0,1339.0
8.63,1,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,79,202,0,1627.0
6.4,1,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,249,143,0,1255.0
13.39,1,2,42.0,0.5,0.5,0.0,0.0,0.3,43.3,132,181,0,1482.0
9.68,1,2,28.0,0.5,0.5,0.0,0.0,0.3,29.3,132,39,1,3420.0
8.0,1,2,28.0,0.5,0.5,0.0,0.0,0.3,29.3,87,151,2,1565.0
8.21,1,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,79,152,2,2471.0
7.0,1,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,90,188,3,1781.0
7.8,1,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,230,52,3,1269.0
9.01,1,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,90,133,3,986.0
8.43,1,2,24.5,0.0,0.5,0.0,5.76,0.3,31.06,140,138,8,1917.0
13.5,1,1,37.5,0.0,0.5,0.0,0.0,0.3,38.3,132,91,8,1539.0
9.92,1,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,65,138,9,1269.0
15.29,1,2,42.5,0.0,0.5,0.0,0.0,0.3,43.3,132,89,10,1386.0
11.05,1,2,32.0,0.0,0.5,0.0,0.0,0.3,32.8,100,241,13,955.0
6.17,1,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,163,13,15,1677.0
0.02,1,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,68,68,16,1940.0
7.28,1,1,23.0,0.0,0.5,0.0,0.0,0.3,23.8,232,41,17,2168.0
5.19,1,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,13,161,18,1751.0
11.84,1,2,34.0,0.0,0.5,0.0,0.0,0.3,34.8,132,82,19,2480.0
9.7,1,2,33.0,0.0,0.5,0.0,5.76,0.3,39.56,138,48,19,1792.0
7.46,1,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,45,263,0,2265.0
0.09,5,1,45.0,0.0,0.0,0.0,0.0,0.3,45.3,144,148,1,1263.0
4.59,1,1,21.5,0.5,0.5,0.0,0.0,0.3,22.8,48,262,1,1869.0
7.1,1,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,264,264,2,2017.0
0.3,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,264,68,3,2153.0
6.5,1,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,100,116,3,1170.0
0.26,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,107,79,3,1401.0
7.55,1,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,68,225,3,1657.0
14.41,1,2,40.5,0.5,0.5,0.0,0.0,0.3,41.8,164,259,4,1427.0
0.15,1,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,107,107,5,2125.0
8.95,1,1,26.5,0.0,0.5,0.0,0.0,0.3,27.3,7,231,6,903.0
9.6,1,2,39.0,0.0,0.5,0.0,0.0,0.3,39.8,132,135,9,2872.0
0.01,1,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,162,162,11,1202.0
10.5,1,2,30.0,0.0,0.5,0.0,5.76,0.3,36.56,239,138,13,918.0
9.49,1,2,27.0,0.0,0.5,0.0,5.76,0.3,33.56,234,138,13,1406.0
7.4,1,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,230,209,14,979.0
8.79,1,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8,132,95,15,3466.0
7.15,1,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,65,230,16,3403.0
10.2,1,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8,138,232,17,1234.0
9.05,1,1,29.0,0.0,0.5,0.0,0.0,0.3,29.8,138,17,17,2806.0
19.29,3,2,69.5,0.5,0.0,0.0,10.5,0.3,80.8,186,1,20,2084.0
7.4,1,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,236,223,20,3493.0
17.7,5,1,120.0,0.0,0.5,0.0,16.26,0.3,137.06,138,265,21,2628.0
7.99,1,1,25.5,0.5,0.5,6.51,5.76,0.3,39.07,186,36,1,2222.0
7.92,1,1,26.5,0.5,0.5,6.95,0.0,0.3,34.75,249,116,2,1206.0
7.96,1,1,25.0,0.0,0.5,7.74,0.0,0.3,33.54,100,138,6,1855.0
16.0,3,1,60.5,0.0,0.0,15.0,13.0,0.3,88.8,186,1,6,1461.0
8.59,1,1,25.0,0.0,0.5,6.31,5.76,0.3,37.87,233,138,7,1965.0
7.1,1,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,261,161,10,1252.0
16.16,1,1,50.0,0.0,0.5,15.24,0.0,0.3,66.04,231,13,12,1375.0
11.3,1,1,34.0,0.0,0.5,5.5,0.0,0.3,40.3,132,61,13,1149.0
10.35,1,1,30.5,0.0,0.5,7.41,5.76,0.3,44.47,138,161,14,1373.0
9.6,1,1,27.5,0.0,0.5,7.05,0.0,0.3,35.35,138,148,15,1396.0
17.8,3,1,66.5,0.0,0.0,15.45,10.5,0.3,92.75,161,1,15,2201.0
9.13,1,1,27.5,0.0,0.5,6.13,5.76,0.3,40.19,138,236,16,2520.0
9.88,1,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96,100,127,16,2100.0
9.04,1,1,26.0,0.0,0.5,6.51,5.76,0.3,39.07,107,138,16,2615.0
13.45,1,1,42.0,0.0,0.5,8.13,0.0,0.3,50.93,138,85,17,2580.0
8.4,1,1,24.5,0.0,0.5,3.11,5.76,0.3,34.17,138,262,19,2047.0
10.49,1,1,32.0,0.5,0.5,6.66,0.0,0.3,39.96,132,225,20,2589.0
8.94,1,1,26.0,0.5,0.5,4.94,5.76,0.3,38.0,138,233,21,4706.0
19.21,1,1,53.0,0.5,0.5,10.86,0.0,0.3,65.16,219,97,22,1935.0
8.1,1,1,27.0,0.5,0.5,2.0,0.0,0.3,30.3,237,13,0,2213.0
11.2,1,1,34.0,0.5,0.5,2.0,0.0,0.3,37.3,148,244,3,1708.0
6.4,1,1,22.0,0.0,0.5,2.0,0.0,0.3,24.8,224,7,13,89.0
8.6,1,1,25.0,0.0,0.5,2.0,0.0,0.3,27.8,244,140,14,2445.0
7.0,1,1,23.5,0.0,0.5,2.0,0.0,0.3,26.3,13,238,14,3216.0
0.24,1,1,3.0,1.0,0.5,1.2,0.0,0.3,6.0,79,79,17,1914.0
6.9,1,1,25.5,0.5,0.5,2.0,0.0,0.3,28.8,144,179,2,2391.0
12.3,1,1,35.5,0.0,0.5,1.0,5.76,0.3,43.06,161,93,8,2579.0
6.16,1,1,22.0,0.0,0.5,1.0,0.0,0.3,23.8,148,37,18,1646.0
5.27,1,1,24.0,0.5,0.5,3.0,0.0,0.3,28.3,48,7,1,1886.0
11.1,1,1,31.5,0.5,0.5,5.0,0.0,0.3,37.8,112,14,1,1494.0
9.7,1,1,28.5,0.0,0.5,5.0,5.76,0.3,40.06,48,138,10,1229.0
0.3,1,1,3.0,0.0,0.5,2.0,0.0,0.3,5.8,74,74,17,2426.0
7.8,1,1,26.5,0.5,0.5,3.0,0.0,0.3,30.8,264,188,0,1311.0
13.42,1,1,38.5,0.5,0.5,3.0,0.0,0.3,42.8,231,244,0,2185.0
6.77,1,1,23.0,0.0,0.5,3.0,0.0,0.3,26.8,142,243,14,1882.0
5.09,1,1,16.5,0.0,0.5,0.1,0.0,0.3,17.4,87,170,10,88.0
28.8,1,1,78.0,0.5,0.5,3.0,2.16,0.3,84.46,141,201,1,1108.0
0.22,1,1,3.0,0.0,0.5,3.0,0.0,0.3,6.8,236,236,15,1551.0
18.26,1,1,50.0,0.0,0.5,2.0,5.76,0.3,58.56,48,138,8,1207.0
7.58,1,1,29.5,0.5,0.5,5.0,0.0,0.3,35.8,232,263,2,2137.0
7.56,1,1,24.5,0.5,0.5,3.0,5.76,0.3,34.56,223,243,4,3336.0
12.55,1,1,41.0,0.0,0.5,5.0,5.76,0.3,52.56,138,230,19,1163.0
14.28,1,1,38.5,0.5,0.5,5.0,5.76,0.3,50.56,138,87,20,1330.0
9.6,1,1,28.5,0.0,0.5,5.0,0.0,0.3,34.3,138,49,9,1513.0
9.89,1,1,30.0,0.0,0.5,5.0,5.76,0.3,41.56,239,138,12,2061.0
4.74,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,234,238,14,1451.0
3.7,1,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,231,161,1,2323.0
10.6,1,1,32.0,0.5,0.5,2.0,0.0,0.3,35.3,230,138,4,1853.0
10.71,1,1,31.5,0.0,0.5,2.0,5.76,0.3,40.06,230,138,11,1727.0
6.1,1,1,24.0,0.0,0.5,2.0,0.0,0.3,26.8,170,25,14,2249.0
4.6,1,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,87,90,1,2044.0
4.84,1,1,16.5,0.5,0.5,2.75,0.0,0.3,20.55,263,7,4,1741.0
5.0,1,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75,170,88,13,2323.0
3.4,1,1,16.5,1.0,0.5,2.0,0.0,0.3,20.3,144,230,18,2119.0
5.07,1,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,249,238,14,2301.0
4.55,1,1,16.5,0.0,0.5,4.32,0.0,0.3,21.62,13,230,15,1913.0
5.4,1,1,23.5,0.0,0.5,2.0,0.0,0.3,26.3,45,142,15,3217.0
7.7,1,1,22.5,0.5,0.5,2.2,0.0,0.3,26.0,143,127,2,1298.0
0.3,1,1,3.0,0.5,0.5,2.0,0.0,0.3,6.3,162,162,5,1850.0
7.5,1,1,22.0,0.5,0.5,2.0,0.0,0.3,25.3,49,227,0,1311.0
0.3,1,1,3.0,0.5,0.5,2.0,0.0,0.3,6.3,141,140,3,2738.0
6.56,1,1,21.5,0.0,0.5,2.0,0.0,0.3,24.3,234,25,14,1462.0
7.7,1,1,25.0,0.5,0.5,2.0,0.0,0.3,28.3,186,244,19,4597.0
4.8,1,1,21.5,0.5,0.5,2.2,0.0,0.3,25.0,48,209,2,1116.0
4.5,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,87,255,15,1540.0
8.24,1,1,26.0,0.5,0.5,2.0,0.0,0.3,29.3,170,244,1,1937.0
1.77,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,246,164,0,2253.0
4.81,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,40,225,8,1888.0
4.4,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,230,13,12,2682.0
10.89,1,1,33.5,0.5,0.5,3.0,0.0,0.3,37.8,41,87,0,2535.0
11.15,1,1,32.0,0.0,0.5,5.0,0.0,0.3,37.8,138,90,19,1975.0
11.1,1,1,32.5,0.5,0.5,5.0,5.76,0.3,44.56,138,142,23,3567.0
8.6,1,1,31.5,0.5,0.5,2.2,0.0,0.3,35.0,33,163,1,2275.0
7.22,1,1,22.0,0.0,0.5,3.0,0.0,0.3,25.8,127,239,13,2127.0
11.4,1,1,33.0,0.0,0.5,5.0,0.0,0.3,38.8,138,38,11,1915.0
0.33,1,1,3.0,0.0,0.5,5.0,0.0,0.3,8.8,140,140,12,1729.0
13.8,1,1,44.5,0.0,0.5,5.0,0.0,0.3,50.3,132,181,19,1435.0
8.8,1,1,25.0,0.5,0.5,5.0,5.76,0.3,37.06,138,141,23,1700.0
15.23,1,1,41.0,0.5,0.5,5.0,0.0,0.3,47.3,132,265,23,1768.0
16.93,2,1,52.0,0.0,0.5,7.5,5.76,0.3,66.06,132,170,2,2454.0
15.8,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,170,132,14,1446.0
19.38,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,116,17,1200.0
17.47,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,45,132,17,2457.0
3.54,1,1,16.5,0.5,0.5,5.34,0.0,0.3,23.14,237,249,1,1665.0
4.5,1,1,16.5,0.0,0.5,4.0,0.0,0.3,21.3,264,264,12,1617.0
4.4,1,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75,237,249,15,983.0
10.01,1,1,29.5,0.5,0.5,1.0,0.0,0.3,31.8,237,208,2,1028.0
7.31,1,1,21.5,0.5,0.5,3.0,0.0,0.3,25.8,13,141,1,2951.0
7.7,1,1,28.0,0.5,0.5,3.0,0.0,0.3,32.3,264,264,1,2002.0
8.0,1,1,31.0,0.5,0.5,3.0,0.0,0.3,35.3,249,36,2,3031.0
7.1,1,1,26.5,0.5,0.5,5.0,0.0,0.3,32.8,68,7,2,1713.0
9.4,1,1,29.5,0.0,0.5,5.0,0.0,0.3,35.3,230,138,12,3335.0
11.5,1,1,37.5,0.5,0.5,5.0,0.0,0.3,43.8,100,72,20,2559.0
22.35,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,230,9,2714.0
17.84,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,230,132,13,2792.0
17.07,2,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,50,132,15,3728.000000000001
16.5,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,170,132,15,2960.0
21.39,2,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,158,132,16,1233.0
20.32,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,237,17,2082.0
20.47,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,238,19,2211.0
3.8,1,1,16.5,0.5,0.5,4.45,0.0,0.3,22.25,7,160,5,1790.0
4.4,1,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,230,13,14,1526.0
4.9,1,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,233,41,3,1557.0
5.3,1,1,16.5,0.0,0.5,3.11,0.0,0.3,20.41,13,107,8,3441.0
5.21,1,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,232,263,8,1336.0
20.5,2,1,52.0,0.0,0.5,5.28,0.0,0.3,58.08,132,249,16,3695.000000000001
17.65,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,186,17,3019.0
10.26,1,1,37.0,0.5,0.5,5.0,0.0,0.3,43.3,264,264,1,984.0
8.53,1,1,28.0,0.5,0.5,5.0,0.0,0.3,34.3,142,37,3,1265.0
17.5,2,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,132,48,4,2014.0
21.48,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,243,8,1261.0
19.9,2,1,52.0,0.0,0.5,14.45,5.0,0.3,72.25,132,231,10,2240.0
20.6,2,1,52.0,0.0,0.5,8.45,0.0,0.3,61.25,264,87,11,1917.0
18.8,2,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,132,143,11,1482.0
20.97,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,239,132,13,1478.0
19.07,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,125,15,1710.0
19.56,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,166,16,1763.0
1.0,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,170,164,19,952.0
18.1,2,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,132,148,23,1740.0
18.0,1,2,52.0,0.5,0.5,0.0,0.0,0.3,53.3,231,173,4,2191.0
18.45,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,211,132,14,1169.0
17.4,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,162,132,14,2053.0
19.74,2,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,43,132,14,2836.0
15.95,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,233,15,1014.0
18.4,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,211,132,15,2354.0
18.54,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,163,132,16,2213.0
28.2,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,87,132,17,1879.0
17.53,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,230,17,3247.0
19.3,1,2,52.0,0.5,0.5,0.0,0.0,0.3,53.3,132,33,23,2313.0
4.3,1,1,16.5,0.0,0.5,0.0,0.0,0.3,17.3,148,36,7,1259.0
4.54,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,231,140,9,1306.0
4.1,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,148,68,3,1990.0
3.98,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,95,129,9,2123.0
3.42,1,1,16.5,0.5,0.5,5.34,0.0,0.3,23.14,238,246,1,1122.0
4.8,1,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,164,87,4,1278.0
4.17,1,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,41,162,11,2373.0
4.24,1,1,16.5,0.0,0.5,4.32,0.0,0.3,21.62,233,24,17,2037.0
4.29,1,1,16.5,0.5,0.5,4.45,0.0,0.3,24.2,260,229,2,1392.0
5.0,1,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75,79,13,15,2793.0
17.41,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,79,132,7,4852.0
16.65,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,68,132,11,3805.000000000001
19.44,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,230,132,21,1727.0
19.7,2,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,236,5,1311.0
18.0,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,161,132,8,1727.0
18.66,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,132,142,14,706.0
18.23,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,137,132,15,2632.0
18.9,2,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,41,15,2380.0
17.5,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,48,132,15,3509.0
20.2,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,237,16,4353.0
17.9,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,264,264,19,2105.0
17.7,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,230,20,2633.0
16.6,2,1,52.0,0.0,0.5,2.0,0.0,0.3,54.8,230,132,12,1367.0
21.2,2,1,52.0,0.0,0.5,2.0,5.76,0.3,60.56,132,243,16,1741.0
3.4,1,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3,186,239,12,1161.0
3.2,1,1,16.5,0.5,0.5,3.0,0.0,0.3,20.8,48,224,1,3590.0
3.89,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,79,255,2,85.0
5.0,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,226,160,3,1338.0
5.1,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,140,148,14,2644.0
17.1,2,1,52.0,0.0,0.5,2.0,0.0,0.3,54.8,132,229,9,2443.0
16.9,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,170,132,11,2204.0
3.0,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,68,232,0,1263.0
5.38,1,1,16.5,0.5,0.5,0.0,0.0,0.3,17.8,238,244,0,1381.0
3.78,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,158,162,0,1272.0
5.3,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,170,88,4,1228.0
4.6,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,211,142,16,696.0
4.2,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,48,148,20,953.0
17.7,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,164,17,1204.0
