Age,Gender,Time_Spent,Product_Category,Purchased,Number_of_Items_Viewed,Device_Used
50,Male,44,Electronics,1,1,Tablet
19,Female,22,Books,1,4,Mobile
45,Female,36,Books,1,9,Desktop
37,Female,29,Electronics,1,9,Tablet
44,Female,16,Books,1,19,Desktop
31,Female,5,Clothing,0,19,Tablet
63,Female,31,Books,0,10,Desktop
30,Male,42,Books,0,6,Desktop
38,Female,21,Books,0,8,Desktop
63,Male,47,Books,1,4,Mobile
20,Female,10,Electronics,0,4,Tablet
54,Male,32,Clothing,1,9,Tablet
38,Male,23,Electronics,1,2,Mobile
55,Female,31,Books,1,13,Mobile
24,Male,9,Clothing,0,9,Desktop
18,Male,31,Books,1,10,Desktop
20,Female,29,Books,1,12,Mobile
38,Male,32,Books,1,19,Mobile
23,Female,5,Clothing,1,19,Mobile
57,Female,17,Books,1,8,Tablet
63,Male,5,Books,1,18,Desktop
41,Male,33,Electronics,1,5,Desktop
59,Male,5,Clothing,1,11,Tablet
28,Female,24,Clothing,1,15,Tablet
33,Female,42,Clothing,0,2,Mobile
59,Female,10,Clothing,0,17,Desktop
60,Female,41,Books,1,3,Mobile
34,Female,16,Clothing,1,4,Desktop
46,Male,48,Books,0,14,Tablet
28,Male,13,Electronics,1,5,Desktop
50,Female,32,Clothing,0,19,Mobile
20,Male,45,Electronics,1,12,Mobile
59,Female,11,Clothing,1,11,Tablet
19,Female,17,Books,0,6,Tablet
49,Female,9,Electronics,1,5,Desktop
52,Male,16,Books,1,2,Desktop
32,Male,27,Books,1,3,Tablet
59,Male,7,Electronics,0,4,Mobile
61,Male,31,Electronics,1,8,Desktop
41,Male,7,Clothing,1,9,Tablet
18,Female,17,Clothing,0,2,Desktop
28,Female,18,Electronics,1,2,Tablet
29,Female,5,Clothing,0,2,Mobile
25,Male,13,Books,0,8,Mobile
40,Female,27,Clothing,1,3,Desktop
54,Male,32,Clothing,0,10,Tablet
28,Female,47,Electronics,0,5,Mobile
21,Female,29,Clothing,0,18,Tablet
38,Female,37,Electronics,1,4,Desktop
58,Female,5,Books,1,4,Desktop
55,Male,25,Electronics,1,9,Tablet
61,Male,20,Clothing,1,16,Desktop
58,Female,48,Electronics,0,17,Tablet
28,Female,30,Electronics,1,12,Tablet
38,Female,49,Clothing,0,19,Tablet
48,Male,6,Books,0,14,Tablet
56,Female,47,Electronics,1,19,Desktop
41,Male,35,Books,0,8,Mobile
24,Male,13,Clothing,1,19,Desktop
47,Male,13,Books,1,15,Mobile
28,Male,19,Clothing,1,17,Mobile
18,Female,36,Electronics,0,19,Desktop
45,Female,40,Books,1,5,Mobile
18,Male,28,Electronics,0,13,Desktop
49,Female,47,Clothing,0,11,Desktop
54,Female,43,Electronics,0,3,Desktop
37,Male,46,Electronics,1,4,Desktop
45,Male,35,Electronics,1,11,Desktop
25,Female,25,Clothing,0,14,Desktop
27,Male,9,Books,0,13,Desktop
41,Female,11,Books,0,14,Desktop
26,Male,48,Books,0,5,Mobile
55,Male,28,Books,0,15,Desktop
37,Female,28,Books,1,2,Mobile
61,Female,47,Electronics,0,17,Tablet
53,Male,37,Clothing,0,14,Mobile
44,Female,42,Electronics,1,14,Tablet
28,Female,41,Clothing,0,6,Tablet
52,Male,35,Electronics,0,14,Desktop
57,Female,27,Books,0,10,Mobile
51,Male,13,Clothing,1,4,Tablet
61,Male,14,Electronics,1,9,Mobile
40,Female,42,Books,1,4,Tablet
25,Male,38,Books,1,8,Tablet
55,Male,6,Clothing,1,9,Tablet
53,Male,39,Clothing,1,8,Mobile
18,Male,5,Books,0,5,Desktop
55,Male,24,Books,1,16,Desktop
52,Male,14,Books,1,18,Tablet
40,Female,34,Clothing,0,3,Tablet
27,Male,28,Books,0,2,Desktop
59,Male,20,Electronics,0,5,Tablet
48,Female,29,Electronics,1,14,Tablet
22,Female,11,Electronics,0,7,Desktop
18,Male,40,Electronics,0,13,Mobile
34,Female,26,Books,1,16,Desktop
33,Female,48,Clothing,0,18,Desktop
33,Male,16,Electronics,1,1,Desktop
35,Male,21,Books,1,3,Desktop
40,Female,21,Electronics,0,4,Desktop
27,Female,17,Electronics,1,6,Tablet
32,Male,39,Clothing,0,18,Desktop
38,Male,18,Clothing,1,18,Mobile
61,Female,26,Electronics,1,14,Desktop
55,Female,32,Clothing,0,9,Mobile
30,Male,34,Clothing,1,17,Tablet
40,Male,13,Electronics,1,5,Tablet
50,Male,19,Electronics,1,11,Mobile
41,Female,25,Books,1,17,Mobile
60,Male,13,Books,0,3,Desktop
27,Female,34,Electronics,1,18,Tablet
55,Male,46,Electronics,1,17,Tablet
20,Male,8,Electronics,1,3,Desktop
62,Male,46,Books,0,16,Desktop
46,Female,20,Books,1,18,Tablet
19,Female,24,Clothing,1,15,Mobile
19,Female,8,Clothing,1,7,Tablet
46,Male,32,Clothing,1,2,Desktop
55,Male,15,Books,0,6,Tablet
34,Female,24,Electronics,1,8,Tablet
36,Male,29,Books,1,4,Desktop
18,Female,26,Clothing,0,12,Tablet
45,Female,25,Books,0,15,Desktop
40,Male,41,Clothing,1,8,Tablet
33,Male,11,Clothing,1,16,Desktop
53,Female,30,Clothing,1,8,Mobile
49,Male,22,Electronics,0,8,Tablet
57,Male,35,Electronics,1,14,Tablet
58,Male,10,Books,0,12,Tablet
55,Male,16,Books,0,9,Mobile
25,Female,34,Clothing,0,5,Tablet
29,Female,26,Clothing,1,13,Desktop
54,Male,13,Books,1,5,Mobile
25,Female,5,Books,1,1,Mobile
56,Female,38,Books,1,12,Desktop
22,Female,6,Clothing,1,9,Desktop
51,Female,28,Clothing,1,11,Mobile
37,Female,35,Books,1,15,Mobile
52,Male,16,Electronics,1,18,Desktop
54,Male,35,Books,1,3,Tablet
43,Male,5,Clothing,0,3,Desktop
45,Male,41,Books,0,9,Mobile
53,Female,12,Books,0,14,Tablet
62,Male,32,Books,0,18,Tablet
36,Male,41,Clothing,0,6,Tablet
40,Female,26,Books,0,15,Mobile
52,Male,49,Electronics,0,7,Desktop
57,Male,43,Books,1,12,Desktop
38,Female,34,Books,0,12,Tablet
35,Male,25,Clothing,1,18,Mobile
35,Male,13,Books,1,9,Desktop
34,Male,25,Books,1,4,Tablet
52,Female,33,Electronics,1,10,Desktop
50,Male,35,Electronics,1,5,Tablet
52,Male,28,Clothing,1,17,Tablet
53,Male,36,Clothing,0,9,Desktop
34,Male,12,Electronics,0,8,Tablet
53,Male,16,Clothing,0,4,Tablet
52,Female,35,Clothing,0,14,Tablet
45,Male,44,Clothing,0,17,Tablet
23,Male,40,Electronics,0,14,Tablet
60,Male,39,Books,1,17,Mobile
24,Male,25,Electronics,1,10,Desktop
25,Female,31,Clothing,0,1,Desktop
21,Female,49,Books,1,4,Mobile
27,Male,30,Electronics,1,7,Mobile
48,Male,20,Clothing,0,5,Mobile
42,Male,18,Books,0,1,Mobile
49,Male,44,Clothing,0,9,Tablet
36,Male,8,Clothing,1,6,Mobile
19,Female,25,Electronics,0,11,Mobile
48,Female,10,Books,0,15,Mobile
38,Female,32,Books,1,2,Mobile
41,Female,45,Electronics,1,12,Mobile
30,Male,45,Books,1,19,Mobile
54,Female,7,Clothing,1,19,Mobile
21,Male,29,Electronics,0,6,Mobile
56,Male,25,Electronics,1,19,Mobile
25,Male,46,Electronics,1,5,Mobile
34,Male,47,Clothing,0,16,Tablet
19,Male,24,Electronics,1,8,Mobile
43,Male,23,Books,1,4,Desktop
57,Male,17,Clothing,0,5,Mobile
27,Male,36,Electronics,0,13,Tablet
29,Male,32,Electronics,0,3,Mobile
22,Female,12,Books,0,18,Tablet
45,Male,10,Books,1,9,Desktop
32,Male,17,Electronics,1,16,Desktop
30,Male,13,Electronics,0,2,Tablet
50,Male,29,Electronics,0,3,Desktop
32,Male,44,Electronics,1,16,Desktop
52,Female,47,Books,1,16,Tablet
58,Female,8,Electronics,1,13,Tablet
35,Male,38,Clothing,0,10,Tablet
28,Male,45,Books,0,15,Tablet
22,Male,37,Electronics,0,3,Mobile
60,Female,13,Books,0,14,Mobile
41,Female,10,Clothing,1,15,Tablet
34,Female,49,Books,1,17,Mobile
46,Female,32,Clothing,0,1,Desktop
56,Male,12,Electronics,1,8,Mobile
60,Female,35,Electronics,1,15,Desktop
20,Male,49,Electronics,0,6,Desktop
48,Male,5,Books,1,6,Mobile
50,Male,31,Clothing,0,5,Tablet
18,Female,25,Books,0,16,Mobile
18,Female,30,Electronics,0,1,Mobile
40,Male,14,Clothing,1,3,Tablet
54,Female,48,Clothing,0,10,Tablet
20,Female,16,Electronics,1,17,Tablet
45,Female,22,Books,0,11,Mobile
58,Male,19,Clothing,0,5,Tablet
19,Female,10,Electronics,0,3,Desktop
25,Male,49,Electronics,1,8,Desktop
22,Female,19,Books,1,10,Desktop
63,Male,44,Books,1,6,Tablet
57,Female,41,Clothing,0,16,Mobile
58,Female,21,Books,0,3,Desktop
54,Male,13,Clothing,1,15,Desktop
61,Female,38,Clothing,1,10,Mobile
52,Female,48,Books,1,8,Tablet
33,Female,31,Clothing,1,13,Tablet
62,Female,40,Books,1,15,Mobile
19,Male,29,Clothing,1,14,Mobile
47,Male,45,Electronics,1,12,Desktop
50,Male,28,Books,0,11,Tablet
29,Male,43,Electronics,1,2,Desktop
61,Male,6,Books,1,9,Desktop
52,Male,45,Clothing,0,4,Tablet
59,Male,27,Clothing,1,16,Desktop
36,Female,20,Electronics,0,13,Tablet
46,Female,33,Clothing,0,9,Desktop
24,Female,24,Electronics,1,12,Mobile
59,Male,22,Clothing,1,6,Mobile
30,Female,42,Clothing,1,15,Mobile
55,Male,28,Electronics,1,1,Tablet
38,Male,16,Books,1,10,Mobile
36,Female,12,Electronics,0,14,Mobile
41,Male,12,Books,0,3,Mobile
18,Female,26,Clothing,1,10,Tablet
31,Male,23,Books,0,4,Mobile
62,Male,36,Books,1,1,Mobile
36,Male,12,Electronics,1,13,Tablet
31,Male,14,Clothing,1,18,Mobile
50,Male,5,Clothing,1,14,Tablet
22,Male,15,Electronics,0,7,Mobile
46,Male,5,Clothing,1,6,Tablet
57,Male,24,Books,0,10,Mobile
61,Male,32,Books,1,2,Tablet
46,Female,46,Electronics,0,2,Desktop
38,Female,5,Clothing,0,1,Mobile
52,Female,21,Electronics,0,14,Tablet
64,Male,14,Clothing,0,18,Mobile
37,Male,11,Clothing,1,18,Desktop
60,Female,27,Books,0,4,Tablet
28,Female,14,Clothing,1,6,Desktop
49,Female,36,Books,1,17,Desktop
43,Female,28,Books,1,11,Mobile
61,Female,9,Books,1,15,Mobile
35,Male,33,Books,0,12,Mobile
29,Female,22,Books,0,6,Tablet
27,Male,38,Clothing,1,11,Mobile
43,Male,43,Books,1,16,Desktop
29,Male,31,Books,1,8,Tablet
20,Male,11,Electronics,1,18,Tablet
19,Female,19,Electronics,1,12,Tablet
41,Female,20,Electronics,0,17,Mobile
18,Female,16,Electronics,0,5,Mobile
54,Female,38,Clothing,0,12,Mobile
40,Female,12,Electronics,1,12,Tablet
50,Female,47,Books,0,15,Desktop
60,Female,17,Books,0,2,Mobile
50,Male,48,Books,0,1,Mobile
64,Female,40,Books,0,11,Desktop
36,Female,16,Books,1,13,Tablet
64,Male,45,Electronics,1,10,Mobile
38,Male,20,Books,1,16,Mobile
43,Female,47,Clothing,0,4,Desktop
53,Male,31,Electronics,0,16,Mobile
53,Male,29,Clothing,0,5,Desktop
37,Female,41,Clothing,1,16,Desktop
21,Male,6,Clothing,0,6,Tablet
34,Female,30,Electronics,1,2,Tablet
39,Male,20,Books,1,19,Desktop
25,Female,46,Books,1,3,Desktop
57,Male,12,Clothing,0,7,Mobile
40,Male,11,Electronics,1,3,Desktop
38,Male,29,Clothing,1,6,Tablet
54,Male,36,Books,0,7,Desktop
26,Female,22,Electronics,1,1,Desktop
22,Male,5,Clothing,0,16,Mobile
48,Female,33,Electronics,0,4,Desktop
27,Male,28,Books,0,16,Desktop
26,Male,43,Books,0,14,Tablet
48,Male,30,Books,0,17,Mobile
22,Female,41,Books,0,11,Tablet
32,Female,45,Books,0,1,Desktop
27,Male,8,Electronics,1,4,Desktop
25,Male,35,Books,1,13,Tablet
31,Male,13,Books,0,7,Tablet
62,Male,21,Electronics,1,4,Desktop
18,Male,22,Books,0,19,Desktop
64,Male,48,Electronics,0,15,Mobile
43,Female,31,Electronics,0,13,Mobile
48,Male,49,Electronics,0,8,Desktop
31,Male,5,Electronics,1,7,Tablet
45,Male,23,Clothing,0,9,Desktop
36,Female,8,Clothing,1,11,Desktop
41,Female,22,Books,0,16,Tablet
21,Male,32,Clothing,0,15,Desktop
28,Male,12,Electronics,0,6,Mobile
39,Female,39,Electronics,1,18,Mobile
39,Male,35,Clothing,1,14,Mobile
33,Female,33,Clothing,1,2,Mobile
26,Female,34,Books,0,12,Mobile
33,Male,6,Electronics,1,7,Mobile
47,Male,16,Clothing,1,2,Mobile
32,Female,39,Clothing,0,11,Mobile
20,Male,25,Books,1,19,Desktop
21,Male,12,Clothing,1,7,Mobile
36,Male,42,Books,0,4,Desktop
36,Female,39,Books,0,2,Desktop
18,Male,40,Electronics,0,5,Mobile
64,Female,25,Clothing,0,3,Desktop
61,Female,49,Clothing,0,14,Tablet
61,Female,27,Clothing,0,17,Tablet
18,Male,7,Books,1,6,Mobile
27,Male,28,Books,1,2,Desktop
18,Male,44,Books,0,14,Mobile
36,Male,6,Clothing,0,15,Desktop
51,Female,7,Electronics,1,3,Desktop
38,Male,42,Electronics,1,14,Desktop
32,Male,8,Electronics,0,7,Tablet
40,Female,48,Electronics,1,15,Tablet
41,Male,14,Clothing,1,12,Tablet
63,Male,19,Books,0,10,Mobile
50,Female,31,Electronics,0,14,Mobile
21,Male,5,Clothing,0,17,Mobile
28,Male,38,Clothing,0,1,Mobile
52,Female,47,Clothing,1,8,Desktop
22,Male,47,Books,1,14,Tablet
48,Male,20,Books,1,4,Tablet
32,Female,7,Books,0,9,Desktop
32,Female,42,Books,0,7,Desktop
43,Male,8,Books,1,15,Mobile
61,Male,5,Books,1,19,Mobile
39,Male,11,Electronics,0,9,Mobile
46,Male,25,Books,0,13,Tablet
32,Male,35,Books,1,15,Mobile
63,Male,25,Books,0,10,Mobile
45,Male,30,Electronics,1,19,Mobile
48,Female,34,Books,0,15,Mobile
62,Female,49,Clothing,0,1,Desktop
18,Female,13,Electronics,1,9,Desktop
59,Male,10,Clothing,0,16,Mobile
29,Female,8,Books,0,6,Tablet
23,Male,31,Electronics,0,5,Desktop
46,Female,24,Books,1,16,Tablet
29,Female,17,Electronics,1,16,Mobile
40,Female,37,Clothing,1,19,Desktop
27,Male,29,Electronics,0,1,Mobile
58,Female,26,Electronics,0,9,Mobile
25,Male,12,Books,0,10,Desktop
22,Male,7,Clothing,0,10,Mobile
30,Male,10,Books,0,3,Desktop
41,Male,42,Clothing,1,3,Desktop
64,Male,44,Electronics,0,10,Tablet
51,Female,32,Clothing,1,4,Mobile
42,Male,20,Clothing,0,11,Desktop
40,Male,36,Books,0,14,Desktop
58,Male,40,Clothing,1,4,Desktop
47,Female,36,Clothing,1,7,Desktop
32,Male,17,Clothing,1,6,Desktop
32,Male,19,Books,0,1,Desktop
36,Male,14,Electronics,0,17,Tablet
47,Female,20,Electronics,1,16,Tablet
41,Male,32,Electronics,1,15,Tablet
34,Male,48,Books,1,6,Mobile
30,Female,38,Books,0,3,Desktop
46,Male,25,Books,1,1,Desktop
40,Female,17,Books,1,2,Tablet
38,Female,35,Clothing,1,6,Tablet
30,Male,37,Electronics,1,1,Desktop
26,Male,10,Electronics,0,11,Tablet
57,Female,10,Electronics,1,15,Tablet
43,Female,9,Clothing,0,4,Mobile
45,Female,14,Clothing,1,9,Desktop
30,Female,11,Electronics,1,1,Desktop
36,Female,27,Electronics,1,6,Mobile
37,Male,26,Clothing,0,15,Mobile
29,Male,7,Books,1,16,Mobile
20,Male,38,Books,0,17,Mobile
62,Male,41,Books,0,15,Tablet
62,Female,9,Clothing,0,3,Desktop
22,Female,9,Clothing,1,3,Tablet
19,Male,5,Books,0,6,Mobile
22,Male,41,Electronics,1,17,Tablet
56,Male,5,Books,1,11,Desktop
60,Female,24,Books,1,7,Mobile
43,Male,14,Electronics,0,5,Desktop
33,Male,31,Clothing,1,4,Mobile
20,Female,5,Electronics,0,7,Mobile
49,Male,32,Electronics,1,6,Desktop
49,Female,24,Electronics,1,6,Tablet
58,Male,39,Electronics,0,3,Tablet
40,Female,28,Clothing,1,13,Tablet
41,Female,23,Clothing,0,2,Tablet
39,Female,38,Electronics,0,15,Mobile
25,Male,33,Clothing,0,4,Mobile
20,Male,44,Electronics,1,10,Desktop
27,Male,34,Clothing,0,7,Mobile
34,Female,9,Books,1,2,Desktop
58,Male,24,Clothing,1,14,Tablet
38,Male,22,Books,0,5,Desktop
61,Male,38,Books,0,14,Mobile
51,Female,36,Books,1,10,Mobile
62,Male,48,Electronics,1,2,Desktop
18,Female,10,Books,1,6,Tablet
57,Female,46,Electronics,1,18,Mobile
49,Female,42,Books,0,10,Mobile
33,Female,24,Clothing,0,4,Tablet
26,Male,13,Electronics,1,2,Tablet
37,Female,8,Books,1,12,Mobile
43,Female,33,Electronics,1,13,Mobile
57,Female,13,Books,1,8,Desktop
33,Male,49,Electronics,0,2,Desktop
43,Male,7,Books,0,13,Mobile
59,Female,20,Books,1,10,Desktop
33,Male,36,Books,0,17,Mobile
33,Female,31,Books,1,19,Tablet
40,Male,21,Electronics,0,2,Mobile
25,Male,18,Clothing,1,19,Mobile
51,Male,16,Clothing,1,15,Mobile
24,Female,27,Clothing,0,7,Tablet
64,Female,26,Books,1,2,Desktop
29,Female,16,Clothing,0,16,Tablet
20,Male,49,Books,0,6,Mobile
42,Male,8,Books,0,8,Mobile
41,Female,21,Clothing,0,4,Tablet
47,Female,19,Books,0,19,Desktop
53,Male,27,Electronics,1,19,Mobile
26,Female,8,Clothing,0,4,Mobile
60,Female,39,Books,1,18,Desktop
24,Male,15,Electronics,1,4,Mobile
50,Female,22,Electronics,0,10,Tablet
26,Male,5,Books,0,16,Mobile
49,Male,39,Books,1,1,Mobile
27,Female,13,Electronics,0,11,Tablet
31,Male,26,Clothing,1,6,Mobile
23,Male,30,Electronics,1,11,Desktop
41,Female,30,Clothing,1,3,Desktop
29,Male,10,Electronics,0,12,Tablet
46,Female,5,Clothing,1,16,Tablet
28,Female,38,Electronics,0,13,Tablet
42,Female,15,Electronics,0,19,Mobile
26,Female,42,Books,1,10,Desktop
50,Female,7,Electronics,0,4,Mobile
47,Female,34,Books,0,9,Tablet
40,Female,44,Electronics,1,7,Mobile
60,Male,49,Electronics,0,14,Mobile
56,Male,13,Clothing,1,1,Desktop
45,Female,19,Electronics,1,2,Mobile
28,Male,27,Electronics,1,5,Tablet
53,Male,32,Books,0,3,Mobile
22,Female,40,Electronics,1,11,Desktop
21,Female,34,Books,0,8,Tablet
32,Female,33,Clothing,1,12,Mobile
23,Male,5,Books,1,12,Tablet
45,Female,33,Electronics,0,13,Tablet
60,Female,16,Clothing,1,2,Mobile
45,Male,24,Electronics,1,1,Mobile
47,Male,9,Books,0,15,Tablet
63,Male,40,Books,1,8,Desktop
30,Male,46,Electronics,1,9,Tablet
50,Male,48,Clothing,1,15,Tablet
46,Female,12,Electronics,0,11,Mobile
53,Female,48,Clothing,1,9,Tablet
54,Male,6,Clothing,1,19,Mobile
50,Male,8,Electronics,0,1,Mobile
56,Female,22,Electronics,1,15,Mobile
55,Female,45,Books,1,7,Mobile
41,Female,31,Clothing,1,8,Mobile
18,Female,45,Electronics,0,14,Desktop
46,Female,14,Books,1,8,Tablet
57,Male,14,Electronics,1,4,Tablet
21,Female,46,Clothing,0,16,Desktop
29,Male,30,Clothing,1,11,Tablet
63,Female,38,Clothing,1,14,Tablet
32,Male,37,Books,1,5,Mobile
55,Male,19,Clothing,1,9,Mobile
18,Female,30,Clothing,0,10,Tablet
50,Female,45,Electronics,0,2,Mobile
43,Male,28,Clothing,0,6,Mobile
52,Male,18,Electronics,0,12,Desktop
35,Male,9,Electronics,0,3,Tablet
62,Male,18,Clothing,0,11,Mobile
54,Female,15,Clothing,0,19,Desktop
49,Male,37,Electronics,0,12,Mobile
24,Female,20,Electronics,0,2,Mobile
53,Female,47,Books,0,13,Mobile
54,Female,45,Clothing,1,1,Desktop
58,Female,32,Clothing,0,15,Tablet
25,Male,7,Electronics,1,4,Tablet
21,Male,32,Clothing,1,3,Mobile
32,Female,12,Electronics,0,4,Tablet
35,Male,29,Electronics,0,7,Mobile
19,Female,46,Books,0,10,Mobile
37,Female,48,Electronics,0,16,Mobile
39,Female,19,Clothing,0,6,Tablet
38,Female,47,Books,1,13,Tablet
25,Female,47,Books,0,3,Tablet
22,Female,10,Electronics,0,11,Tablet
44,Male,37,Clothing,1,11,Tablet
58,Female,32,Electronics,0,7,Desktop
62,Male,18,Electronics,0,8,Tablet
57,Female,44,Books,0,11,Mobile
44,Male,46,Clothing,0,19,Desktop
20,Female,28,Electronics,1,2,Mobile
25,Male,14,Books,1,11,Mobile
47,Female,48,Books,0,16,Desktop
39,Female,39,Clothing,0,17,Tablet
45,Female,26,Clothing,1,14,Mobile
41,Female,14,Clothing,1,6,Tablet
50,Male,20,Books,1,12,Tablet
21,Male,37,Electronics,1,19,Desktop
63,Female,10,Books,1,12,Desktop
24,Male,7,Books,0,7,Mobile
56,Male,45,Books,0,19,Desktop
54,Female,48,Electronics,0,5,Desktop
60,Female,36,Clothing,1,1,Tablet
42,Female,14,Books,1,18,Tablet
47,Male,46,Clothing,0,13,Mobile
41,Female,19,Clothing,0,5,Tablet
31,Female,41,Clothing,0,6,Tablet
25,Female,35,Clothing,0,12,Tablet
62,Female,17,Electronics,0,18,Mobile
57,Male,44,Electronics,1,18,Desktop
23,Female,6,Electronics,0,17,Mobile
36,Male,45,Clothing,1,9,Tablet
63,Male,26,Electronics,0,6,Tablet
26,Female,7,Electronics,0,17,Mobile
34,Male,22,Electronics,1,6,Tablet
31,Male,19,Electronics,1,19,Mobile
38,Female,44,Electronics,1,5,Desktop
30,Male,30,Electronics,1,15,Desktop
33,Female,35,Clothing,0,2,Desktop
53,Male,37,Books,1,1,Tablet
22,Female,32,Books,0,14,Tablet
22,Female,30,Electronics,1,4,Desktop
28,Male,42,Books,1,2,Desktop
22,Male,45,Books,1,2,Desktop
40,Male,32,Clothing,1,14,Desktop
57,Female,35,Books,1,10,Tablet
54,Male,38,Clothing,1,2,Mobile
51,Female,28,Clothing,1,17,Tablet
19,Male,45,Electronics,1,10,Desktop
52,Male,25,Books,0,12,Mobile
32,Male,36,Clothing,1,8,Mobile
34,Male,43,Clothing,1,6,Mobile
62,Male,39,Books,1,14,Desktop
22,Female,28,Electronics,0,13,Desktop
55,Female,11,Electronics,1,10,Desktop
32,Male,17,Books,1,7,Desktop
19,Male,15,Books,1,6,Tablet
56,Female,29,Electronics,0,6,Desktop
57,Male,17,Books,0,2,Mobile
62,Male,39,Clothing,1,6,Mobile
41,Male,30,Clothing,1,14,Desktop
58,Male,15,Clothing,1,5,Tablet
57,Female,24,Books,1,11,Tablet
46,Female,16,Electronics,1,4,Mobile
27,Male,44,Clothing,0,7,Mobile
51,Female,18,Books,0,5,Tablet
41,Female,15,Clothing,0,16,Tablet
51,Female,13,Books,1,8,Mobile
39,Female,13,Books,1,4,Tablet
46,Female,49,Clothing,1,11,Mobile
51,Female,18,Clothing,0,19,Tablet
35,Female,12,Books,1,10,Tablet
35,Male,10,Electronics,0,7,Mobile
22,Male,28,Clothing,0,12,Tablet
21,Female,16,Electronics,0,18,Mobile
30,Male,25,Books,1,15,Mobile
59,Female,47,Books,1,9,Desktop
52,Male,45,Electronics,1,15,Tablet
61,Female,7,Clothing,1,19,Tablet
25,Female,27,Electronics,0,3,Mobile
49,Female,29,Electronics,0,12,Tablet
19,Male,34,Clothing,0,2,Tablet
26,Female,6,Electronics,0,6,Desktop
23,Female,40,Clothing,1,10,Tablet
33,Female,18,Clothing,0,19,Mobile
39,Female,45,Books,1,8,Desktop
49,Female,39,Electronics,1,6,Mobile
57,Female,45,Books,1,15,Desktop
47,Male,34,Electronics,0,6,Desktop
56,Female,37,Clothing,1,5,Tablet
34,Male,14,Books,0,12,Tablet
43,Female,38,Books,1,9,Tablet
19,Male,24,Books,1,9,Desktop
62,Male,19,Clothing,1,18,Tablet
49,Female,47,Books,1,2,Desktop
52,Female,44,Electronics,1,10,Desktop
31,Female,7,Electronics,0,14,Desktop
29,Female,22,Electronics,0,3,Desktop
51,Female,21,Electronics,0,16,Tablet
26,Male,44,Books,1,11,Tablet
52,Male,6,Electronics,0,19,Mobile
55,Male,47,Electronics,1,2,Desktop
30,Male,5,Clothing,1,5,Desktop
59,Female,6,Electronics,1,17,Tablet
32,Male,36,Books,0,3,Mobile
31,Female,46,Books,1,12,Desktop
50,Male,18,Electronics,0,2,Desktop
33,Male,48,Books,0,5,Tablet
29,Male,38,Clothing,1,2,Mobile
34,Female,19,Books,0,2,Tablet
58,Male,37,Clothing,1,6,Tablet
31,Female,15,Electronics,0,17,Mobile
37,Male,17,Books,0,9,Tablet
55,Female,41,Electronics,1,5,Tablet
22,Female,44,Clothing,0,1,Desktop
46,Female,22,Books,1,16,Desktop
30,Female,6,Electronics,0,6,Tablet
41,Male,11,Electronics,1,6,Tablet
35,Male,10,Clothing,0,15,Mobile
50,Female,34,Books,0,16,Tablet
61,Female,11,Clothing,0,12,Tablet
24,Female,27,Electronics,0,13,Mobile
41,Male,46,Electronics,1,10,Desktop
63,Female,26,Books,0,13,Desktop
53,Female,30,Clothing,0,2,Tablet
54,Male,13,Electronics,0,9,Tablet
27,Female,38,Clothing,0,14,Tablet
30,Female,18,Books,1,12,Mobile
62,Male,46,Electronics,0,12,Tablet
28,Male,7,Clothing,0,6,Mobile
38,Male,43,Clothing,1,12,Tablet
31,Female,29,Electronics,0,18,Desktop
27,Male,21,Clothing,1,15,Mobile
49,Female,29,Books,1,11,Tablet
24,Female,22,Electronics,0,10,Desktop
47,Female,19,Electronics,1,5,Desktop
45,Male,15,Clothing,0,14,Mobile
38,Female,17,Books,1,14,Tablet
47,Female,5,Electronics,1,13,Desktop
21,Female,31,Books,0,12,Tablet
52,Male,6,Clothing,1,15,Desktop
59,Female,23,Books,1,12,Desktop
35,Female,10,Clothing,0,16,Tablet
53,Female,25,Books,0,19,Desktop
41,Male,20,Clothing,0,10,Mobile
35,Male,18,Electronics,0,2,Desktop
18,Male,47,Clothing,1,10,Tablet
49,Female,19,Clothing,1,15,Tablet
53,Female,27,Clothing,1,4,Desktop
38,Male,46,Electronics,1,19,Tablet
46,Male,20,Clothing,0,17,Desktop
49,Male,5,Clothing,0,3,Desktop
19,Male,17,Clothing,1,14,Desktop
53,Male,33,Electronics,0,12,Mobile
31,Male,17,Books,0,13,Tablet
51,Female,45,Electronics,0,16,Mobile
38,Male,37,Clothing,1,16,Desktop
42,Male,14,Books,0,11,Tablet
33,Male,20,Clothing,0,1,Desktop
53,Female,10,Books,0,11,Desktop
55,Male,10,Books,0,16,Mobile
29,Female,19,Books,0,9,Tablet
58,Male,27,Books,0,12,Mobile
61,Male,36,Electronics,0,1,Mobile
51,Female,17,Electronics,1,1,Mobile
32,Male,36,Books,0,8,Mobile
35,Female,41,Electronics,1,15,Tablet
60,Female,26,Electronics,1,14,Tablet
58,Female,19,Clothing,1,16,Mobile
61,Male,10,Electronics,1,9,Tablet
56,Male,37,Clothing,1,1,Mobile
26,Female,16,Clothing,1,10,Tablet
50,Female,18,Electronics,0,11,Desktop
50,Male,5,Books,0,12,Mobile
51,Male,41,Clothing,1,11,Desktop
56,Male,24,Clothing,1,3,Mobile
41,Male,19,Books,1,17,Mobile
37,Male,6,Books,0,7,Desktop
41,Male,38,Clothing,1,11,Mobile
57,Female,10,Clothing,0,4,Mobile
