Region,Sector,Year,Employment,Investment,Growth Rate (%),Exports,Environmental Impact,Revenue
Guntur,Technology,2018,30570,960,-4.080607274,187,High,278.8261702
Guntur,Healthcare,2019,25029,571,0.12578958399553208,51,High,195.7182585246145
Visakhapatnam,Manufacturing,2020,18624,538,7.504933646612592,442,Medium,561.3765430187757
Kakinada,Healthcare,2023,28100,690,4.596257379952716,320,High,208.71417592167376
Visakhapatnam,Manufacturing,2020,9479,303,-3.844721262,206,Medium,179.35049457596017
Nellore,Energy,2019,8670,575,-0.028782895,116,Medium,738.8344983512368
Nellore,Technology,2014,35602,948,-2.985290469,265,High,268.69944635279364
Visakhapatnam,Manufacturing,2017,26924,604,14.874859030077449,53,Medium,923.8441485416678
Guntur,Energy,2023,27416,242,0.893661636,477,Low,124.16266115951056
Vijayawada,Technology,2021,32336,365,13.054842217417804,439,High,645.6501741
Kakinada,Technology,2019,14961,331,0.2672836711521125,62,Medium,104.88470895151349
Guntur,Manufacturing,2016,14962,736,-4.771286607,259,Low,711.8833305735909
Nellore,Energy,2021,8484,223,-1.705926096,269,Low,168.19578480614115
Nellore,Agriculture,2022,36630,56,2.043338197304978,333,Low,613.1442693904908
Kakinada,Manufacturing,2015,2012,239,0.8622888499124777,153,Low,742.0608703512909
Kakinada,Healthcare,2019,19778,472,1.6717411865688803,325,Medium,931.8906184006051
Kakinada,Agriculture,2020,10584,646,-9.120188367,342,Medium,335.08358315014914
Guntur,Healthcare,2017,13215,264,10.107900890225562,230,Low,939.6848583501954
Guntur,Manufacturing,2021,29206,695,14.075149325655836,442,Low,947.8222878133081
Guntur,Manufacturing,2023,44099,426,8.273095833195518,139,High,234.2433882494129
Nellore,Technology,2015,16454,968,11.316219355608023,386,Low,499.54100336228566
Visakhapatnam,Healthcare,2018,23869,919,15.554931991649358,395,Medium,558.9498250032576
Guntur,Energy,2014,38080,682,7.843755051095071,158,High,1041.4944094484683
Kakinada,Agriculture,2016,28436,367,13.166789921876877,202,Medium,621.3221190132881
Visakhapatnam,Agriculture,2019,28600,744,1.896792411396639,44,Medium,752.1121355
Kakinada,Manufacturing,2019,36371,677,2.4316230148791798,402,High,684.4620878107321
Guntur,Manufacturing,2016,42286,532,1.955552172883908,160,Low,851.4035375597424
Kakinada,Manufacturing,2015,2471,837,7.367186317964965,159,Low,732.6633494813667
Visakhapatnam,Agriculture,2023,12158,465,-3.654268691,230,Low,291.00765058678564
Vijayawada,Healthcare,2014,5457,300,17.690647207921185,173,High,989.0719416237636
Nellore,Healthcare,2017,21193,648,0.1449391265044193,421,High,781.9392055397486
Visakhapatnam,Technology,2016,18591,192,0.1319446646089979,343,Medium,262.2533337560493
Vijayawada,Healthcare,2021,37554,90,-1.782062012,114,Low,479.39614418952635
Vijayawada,Energy,2020,26206,498,7.924077562088449,441,High,913.4619062592005
Kakinada,Agriculture,2015,23633,125,-6.948787469,445,High,622.3140156638483
Nellore,Agriculture,2015,44939,948,-0.295332807,147,Medium,353.20024498677026
Nellore,Energy,2015,23542,228,15.209070481834235,412,Medium,978.6766807
Vijayawada,Healthcare,2014,14541,851,-3.975016296,191,Low,166.17261132096144
Kakinada,Energy,2016,47978,345,4.966526661029079,78,Medium,916.1345169805503
Visakhapatnam,Energy,2016,16023,413,1.161128490652776,485,Low,905.7954606663959
Nellore,Agriculture,2018,17849,125,11.310758317215278,499,High,937.1384478965191
Vijayawada,Healthcare,2015,,328,5.612529502,24,High,610.4090967653825
Guntur,Manufacturing,2018,49205,,8.893513403,274,High,321.5356918
Guntur,Manufacturing,2019,37417,346,13.28912357168932,270,Low,662.9803676
Guntur,Agriculture,2015,31748,737,-4.987357883,301,Medium,679.2431724044003
Kakinada,Healthcare,2018,8403,,1.9224898755692958,255,High,347.208116
Nellore,Technology,2019,43824,163,1.0050381463487454,50,Low,539.6382121785484
Kakinada,Agriculture,2016,20622,582,5.887672795,271,Low,308.2662556690191
Vijayawada,Technology,2014,8136,911,3.111353776,483,Low,272.34443289804017
Kakinada,Energy,2019,13248,988,0.7435269718706108,491,High,383.34604648208165
Nellore,Technology,2017,47541,927,4.482088261207785,351,Medium,198.54895818139616
Visakhapatnam,Manufacturing,2022,12058,746,8.476547259142032,326,Medium,281.23504255319955
Kakinada,Energy,2014,2117,601,10.34122991050402,310,Medium,574.1507917621292
Guntur,Agriculture,2022,45023,646,-8.544403048,45,Low,142.80315630850868
Kakinada,Healthcare,2023,48664,554,12.109203791989515,235,Low,1031.084989007622
Vijayawada,Healthcare,2021,16229,253,8.787577039436272,135,High,587.2325699097738
Nellore,Agriculture,2018,40175,354,10.815142837244892,134,Medium,879.2856056438469
Guntur,Healthcare,2022,6371,657,4.716866641506815,243,Medium,455.98981383469976
Kakinada,Agriculture,2020,21609,985,-6.086576338,66,Low,561.0472230751764
Guntur,Energy,2021,21028,185,17.188472124321493,158,High,919.7986734299948
Kakinada,Manufacturing,2023,38907,473,13.22036743453183,354,Medium,628.5323379653355
Visakhapatnam,Technology,2022,48817,209,-3.76491131,73,Low,663.1313353623362
Visakhapatnam,Technology,2021,8700,400,18.432652959301308,307,Low,222.43265295930132
Visakhapatnam,Healthcare,2014,32943,597,15.010584351055929,384,Medium,422.61318857580386
Guntur,Healthcare,2021,,793,0.5803598076731848,310,Low,884.6022532748484
Visakhapatnam,Manufacturing,2020,8009,58,3.5319724007865148,121,Low,318.0485439924562
Visakhapatnam,Technology,2019,31622,105,4.357849619378195,280,Medium,647.5757421003472
Vijayawada,Energy,2019,4504,624,4.371026663461215,49,Medium,405.2752064
Nellore,Technology,2014,41948,515,9.164856756,91,Low,967.1990122931675
Guntur,Manufacturing,2018,17255,218,6.747925597388026,131,Low,849.7104778
Vijayawada,Healthcare,2020,32657,296,9.710771294526209,20,Low,251.74388303179757
Guntur,Energy,2017,29651,173,10.711355071701213,281,High,457.5306442740431
Visakhapatnam,Agriculture,2018,30396,579,8.593505853413895,23,Low,823.7563988912665
Vijayawada,Healthcare,2022,18665,626,2.3972514859498713,196,Medium,853.0067943020462
Guntur,Healthcare,2020,3889,,15.438869528675479,57,Low,813.7421501939714
Kakinada,Energy,2019,11117,160,11.870127631524113,124,Low,841.9922042104386
Vijayawada,Agriculture,2014,47282,984,11.204900420930354,492,High,463.2562201419547
Nellore,Energy,2020,45211,267,-1.956896551,330,Low,417.69377155221133
Kakinada,Technology,2022,41629,,-1.600158729,487,High,642.3907492146619
Kakinada,Manufacturing,2018,42025,423,0.46243185144076016,155,Medium,129.9560867315944
Visakhapatnam,Agriculture,2021,7043,634,11.88686937363061,35,Medium,245.36275182881806
Visakhapatnam,Manufacturing,2014,30246,977,-2.213488828,493,Medium,570.3742141490454
Kakinada,Energy,2016,22531,305,-3.514289282,121,High,753.2814177
Nellore,Energy,2022,26790,173,13.246492297306425,374,High,443.9164316743401
Guntur,Technology,2019,46356,545,1.215520544674943,346,Low,207.62458696847844
Vijayawada,Agriculture,2020,15142,756,-7.270387826,406,High,317.0358680370158
Vijayawada,Energy,2016,19703,840,-19.59205673,407,High,640.8566808615033
Visakhapatnam,Manufacturing,2019,35674,941,0.2884925782682837,38,Medium,234.71471516150456
Kakinada,Agriculture,2022,2863,415,8.876539457430855,102,High,461.83763874833807
Visakhapatnam,Agriculture,2023,30922,446,-8.276673471,310,Medium,915.0860363209125
Vijayawada,Agriculture,2022,7914,451,4.753633570913863,435,Low,528.4388874048216
Nellore,Technology,2023,17273,728,5.376142256129889,293,Low,280.1383156246256
Nellore,Agriculture,2022,33759,646,-7.629555621,12,Low,696.7130706886724
Nellore,Manufacturing,2019,14578,,8.528965955096561,119,High,796.2778291405928
Visakhapatnam,Energy,2023,12403,217,15.399302694452377,203,Medium,435.4164868469617
Guntur,Agriculture,2016,42609,854,11.074118444502957,76,Medium,240.57297151605525
Visakhapatnam,Agriculture,2023,4457,986,-7.309660963,430,Low,29.926742903516242
Nellore,Technology,2021,27071,984,-3.092071133,36,High,550.5740200500447
Vijayawada,Healthcare,2020,12074,562,5.552007110863631,10,Low,177.2022799630536
Guntur,Healthcare,2021,15539,276,15.573871885161473,314,High,292.98388640304563
Nellore,Energy,2018,17650,146,3.8379697250009137,44,Medium,573.6034357985013
Guntur,Healthcare,2016,4190,902,6.568162841846036,471,Medium,915.2448288334513
Kakinada,Agriculture,2017,2218,829,-0.697428659,85,Low,441.2183164191161
Kakinada,Technology,2016,44689,462,19.248121115955506,343,Low,515.9263195557144
Kakinada,Technology,2018,47520,504,19.09128787697118,28,Medium,1075.2200908999348
Guntur,Manufacturing,2015,,787,-1.806667952,158,Medium,281.7815232191282
Kakinada,Energy,2020,32379,837,-3.728326668,34,Low,847.7939058
Visakhapatnam,Energy,2020,,594,14.317582040930823,220,Low,955.0464373231291
Kakinada,Technology,2023,23720,369,3.0225916827066204,184,Medium,450.15336330918745
Kakinada,Energy,2018,25761,602,19.96873779148917,60,Medium,365.2118015047648
Nellore,Energy,2017,49793,231,16.258869569340078,426,Medium,1025.5579887051756
Nellore,Agriculture,2015,7549,52,14.17796271281587,247,Medium,287.37254061066426
Kakinada,Healthcare,2019,34415,132,14.52343154,494,Medium,849.1709296393394
Guntur,Healthcare,2014,30290,692,9.732703613145507,208,Low,990.3503090029669
Nellore,Agriculture,2021,31200,,13.97648184179284,488,High,975.7450440339866
Visakhapatnam,Agriculture,2018,11790,179,-7.9696029,431,High,830.7344108089773
Vijayawada,Manufacturing,2016,5305,166,4.349910155692379,324,High,999.2208508584494
Vijayawada,Energy,2021,9281,640,16.362722279267647,230,Medium,259.72142258731293
Kakinada,Manufacturing,2018,21022,292,15.17469870638812,83,Low,1008.3101202226533
Visakhapatnam,Agriculture,2019,46828,93,7.011756554434285,428,Low,167.5209335956239
Nellore,Healthcare,2015,22399,591,16.050379217438717,185,Medium,226.8577411750628
Vijayawada,Healthcare,2020,46328,742,10.349685178290615,246,Low,809.7946640229163
Guntur,Manufacturing,2019,17690,363,17.17867019529573,226,Low,566.3585728089236
Vijayawada,Manufacturing,2019,15854,655,-3.978582811,447,Medium,110.94028258852796
Nellore,Manufacturing,2017,7326,,10.296583334313771,472,High,1051.1303700050591
Guntur,Healthcare,2021,18399,144,15.177994354645321,182,Low,199.85631187068927
Kakinada,Agriculture,2015,15965,122,10.607832078573608,31,High,819.9415551358599
Guntur,Healthcare,2023,,580,19.132885642974326,434,High,425.9707367292511
Visakhapatnam,Energy,2014,38742,996,19.79717654842921,199,High,999.1798784223549
Visakhapatnam,Healthcare,2019,12886,107,-1.719938387,368,Medium,803.1596659261176
Guntur,Energy,2023,10444,392,2.4161477520222174,225,High,222.4712991879271
Guntur,Manufacturing,2017,13105,763,8.837173780342999,255,Low,921.4276359440171
Kakinada,Technology,2022,25739,352,11.224518179954643,41,Medium,640.5103039934404
Visakhapatnam,Healthcare,2017,30008,336,7.604967461563957,40,Medium,896.5526906708549
Nellore,Energy,2023,26316,535,12.325973671250203,370,Medium,864.9439591411885
Kakinada,Technology,2017,44450,,14.04155290734246,153,Medium,1045.3310887692996
Guntur,Healthcare,2016,14669,286,17.50349332064251,304,Low,366.05999089703755
Guntur,Healthcare,2019,37360,552,-2.223128384,385,Medium,509.7283313209416
Vijayawada,Manufacturing,2023,48578,642,9.943501956447799,181,High,435.8372825603949
Visakhapatnam,Agriculture,2020,9393,550,4.320353349633777,492,Low,779.7619434229857
Vijayawada,Energy,2016,48573,349,5.818545641559323,355,Low,818.3067243
Guntur,Healthcare,2022,21359,160,17.72723638,310,Medium,140.3635782
Guntur,Agriculture,2020,41709,522,-5.274948967,34,Medium,655.4647663909507
Kakinada,Agriculture,2021,3115,545,3.3520425883293825,426,Low,314.26863210639516
Nellore,Healthcare,2015,35685,,19.057651117369986,436,Low,590.6391450422474
Kakinada,Technology,2018,20194,490,17.18767975295322,498,Medium,552.2196307894708
Visakhapatnam,Manufacturing,2017,30808,901,5.665831961332795,244,Low,221.04914597160848
Visakhapatnam,Healthcare,2021,10597,431,8.186657126,194,Medium,168.28449221454449
Guntur,Agriculture,2020,46645,793,8.266138730070331,108,Low,695.5504801294577
Vijayawada,Healthcare,2019,28240,239,4.550724773,14,High,869.8762322082939
Vijayawada,Manufacturing,2020,22241,716,-3.68665104,88,High,550.6035785535478
Guntur,Manufacturing,2023,32973,842,17.05234318542803,406,High,380.5807296
Guntur,Technology,2021,1608,818,9.261536461910875,20,High,516.7593683
Kakinada,Agriculture,2021,36584,840,-4.770164959,455,High,459.93061434524066
Guntur,Technology,2019,12381,188,14.835751624159904,249,Low,335.89121305342064
Visakhapatnam,Energy,2020,25029,701,-2.773891004,447,Low,473.55502405923585
Kakinada,Healthcare,2020,3015,300,9.862056220651004,151,Medium,159.58616866195302
Nellore,Energy,2023,30416,789,9.886080353673837,246,High,710.0011739904866
Nellore,Healthcare,2020,21867,111,-3.929134963,233,Medium,748.6386601915844
Nellore,Agriculture,2022,38156,284,-4.669220843,454,Medium,435.7394128057053
Vijayawada,Agriculture,2020,21065,72,13.833768044348528,259,Medium,935.9603129919309
Guntur,Technology,2023,21444,465,11.897218935515333,334,High,943.3220680501463
Guntur,Agriculture,2023,7118,643,0.7381573547520013,400,Low,107.74635179105537
Vijayawada,Energy,2019,37091,528,11.682735359666417,39,High,684.6848426990387
Guntur,Agriculture,2020,1241,252,3.0958810096555247,303,High,316.80162014433193
Vijayawada,Agriculture,2016,13745,,-1.708027045,402,Medium,500.70059691936353
Vijayawada,Manufacturing,2019,18224,403,10.027556213730872,244,Medium,206.4110515413354
Nellore,Healthcare,2020,,116,-4.296913265,215,Low,928.0155806131196
Vijayawada,Healthcare,2014,,71,-1.684549082,491,Medium,261.8039702
Guntur,Technology,2023,20224,276,11.045870491272275,375,High,557.4866025559115
Guntur,Healthcare,2017,12084,988,58.77474515887647,348,High,314.1736205424249
Nellore,Energy,2017,7179,954,3.113875356006311,486,Low,540.7063708963002
Visakhapatnam,Manufacturing,2014,,693,-2.954008666,133,Low,682.5287199419461
Guntur,Energy,2020,49157,716,1.2676501445297825,165,Low,1006.0763750348333
Visakhapatnam,Technology,2018,23201,411,15.39586974089546,20,Medium,855.2770246350804
Nellore,Manufacturing,2023,12159,182,15.716000974652424,218,Low,531.6031217738674
Vijayawada,Technology,2014,23574,164,16.791297030970544,303,Medium,683.5377271307917
Nellore,Manufacturing,2018,6301,481,9.861447615166002,495,Low,591.4335630289485
Visakhapatnam,Manufacturing,2017,25469,628,17.039085053028522,171,Low,823.0054541330192
Nellore,Technology,2023,31765,982,-2.906274844,399,Medium,438.4603810338296
Kakinada,Energy,2021,20049,546,-1.273823581,452,High,611.0449232471901
Vijayawada,Energy,2023,4059,175,-4.953651088,199,High,561.3311105960665
Guntur,Agriculture,2015,27965,181,-5.459027753,152,Medium,488.1191597669783
Visakhapatnam,Manufacturing,2016,4334,761,8.722226587393433,88,High,783.3761443
Guntur,Technology,2023,9899,175,9.591449815635487,182,Medium,681.7850371773621
Visakhapatnam,Manufacturing,2022,48119,86,18.072441917885104,305,High,434.5423000493812
Guntur,Energy,2018,5378,688,18.83614179635583,216,High,891.5926555589281
Vijayawada,Technology,2021,34954,248,5.386132908555576,57,Medium,877.3576096132178
Guntur,Manufacturing,2020,27289,476,-1.217655108,98,High,440.2039616877515
Guntur,Healthcare,2023,16479,960,1.7592631362621667,60,Medium,669.8889261081168
Vijayawada,Technology,2019,11196,277,-3.52391247,286,Medium,845.2387624582249
Kakinada,Energy,2022,38055,98,17.566450169487457,246,Medium,283.21512116609773
Vijayawada,Manufacturing,2017,3454,865,-1.397984196,219,Low,463.90743670048084
Vijayawada,Healthcare,2014,21098,693,3.865983657006577,239,Low,354.7912667430556
Nellore,Technology,2017,2530,824,0.8154248619306408,125,High,838.7191008623084
Guntur,Energy,2020,39729,473,12.338069155103696,433,High,1055.3590671036404
Visakhapatnam,Agriculture,2021,24589,,4.959465583124922,260,High,1027.3123483074305
Nellore,Manufacturing,2015,29475,739,13.522281020448332,44,High,239.92965674111318
Visakhapatnam,Agriculture,2015,8568,356,1.6847569645397495,211,Low,759.9977347937615
Guntur,Healthcare,2014,29310,920,16.920660848577068,42,High,323.67007980690903
Nellore,Healthcare,2015,42143,887,5.668098115,415,Low,583.2760302803524
Vijayawada,Technology,2017,18556,457,5.200891974737894,278,Low,524.7680763245522
Nellore,Healthcare,2019,38445,91,6.979886354889235,150,Low,676.3516965829492
Vijayawada,Agriculture,2018,,56,14.176720850673451,88,Low,733.9389636763772
Vijayawada,Energy,2022,10349,311,12.81143105811083,386,Medium,791.8435505907247
Nellore,Manufacturing,2016,22947,391,2.1781458280743147,235,High,231.51655018777058
Nellore,Energy,2016,1657,242,1.5395249042737191,354,Low,982.7256502683424
Guntur,Technology,2023,31731,142,19.615409029054998,95,Medium,915.8538808212581
Kakinada,Energy,2018,28870,,-4.657045583,33,Medium,682.7241445
Visakhapatnam,Manufacturing,2015,27234,69,4.414735637013424,289,High,373.04616758953927
Guntur,Healthcare,2017,34551,213,8.667228242563874,18,Medium,129.46119615666106
Nellore,Manufacturing,2023,30787,921,16.717889242687118,140,Low,405.9717599251484
Kakinada,Agriculture,2017,48403,679,0.9777798500147092,288,Low,370.63912518159987
Nellore,Agriculture,2020,42312,159,-6.920749898,151,Low,594.9960076620584
Visakhapatnam,Manufacturing,2017,14751,,7.638252547872417,144,Low,403.35197129015984
Visakhapatnam,Agriculture,2017,15199,500,-8.347422591,365,Medium,834.2628870468699
Nellore,Energy,2017,28010,582,12.442894496818518,142,High,676.4176459714838
Kakinada,Energy,2021,29985,706,-3.154125897,232,Low,492.7318711663955
Visakhapatnam,Agriculture,2022,17773,674,-7.906251335,331,Medium,562.7118660020153
Vijayawada,Manufacturing,2017,25299,412,1.8701466855493862,418,Medium,950.7050043444634
Visakhapatnam,Energy,2019,12738,532,-1.536699868,413,High,251.82475669966334
Visakhapatnam,Healthcare,2017,40474,393,5.542727122661008,328,Medium,598.7829175920577
Nellore,Technology,2015,35246,408,19.44758436202692,320,High,292.34614419706986
Visakhapatnam,Energy,2023,31929,570,19.65863807725868,45,Low,274.05423704037446
Visakhapatnam,Agriculture,2019,37444,560,6.341285493310728,365,High,501.51119876254006
Guntur,Healthcare,2014,47363,862,-0.643767304,63,High,904.4507258435742
